# START:3/26/2024 9:47:56 AM APP:tmon VERSION:0.91 FILE:tmon_rn-3.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40002009 (0x26261d9) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
09:47:56,24.90,25.00,13.64, 14.60,24.90,20.20,66.70, 25.20,-4.50,22.80,208.88, 56.44,66.29,24.14,31.31, 4.06,37.53,3.92,13.63, 0.00,25.00,20.00,25.00,15.96,0.00
09:47:57,24.90,25.00,13.62, 14.60,24.90,20.20,66.80, 25.20,-4.50,22.80,209.35, 56.37,66.10,24.20,31.39, 4.06,37.53,3.92,13.62, 0.00,25.00,20.00,25.00,15.96,0.00
09:47:57,24.90,25.00,13.61, 14.60,24.90,20.20,66.80, 25.30,-4.50,22.80,209.72, 56.16,66.16,24.19,31.47, 4.07,37.53,3.92,13.61, 0.00,25.00,20.00,25.00,15.96,0.00
09:47:58,24.90,25.00,13.59, 14.60,24.90,20.20,66.80, 25.30,-4.50,22.90,209.74, 55.67,66.07,24.28,31.34, 4.07,37.53,3.92,13.58, 0.00,25.00,20.00,25.00,15.94,0.00
09:48:00,24.80,25.00,13.57, 14.61,24.80,20.20,66.80, 25.30,-4.50,22.90,209.54, 55.44,66.09,24.17,31.29, 4.06,37.53,3.92,12.68, 0.00,25.00,20.00,25.00,15.94,0.00
09:48:00,24.80,25.00,11.95, 14.63,24.80,20.20,66.80, 25.30,-4.60,22.90,209.33, 55.34,66.35,24.26,31.31, 4.07,37.53,3.92,11.95, 0.00,25.00,20.00,25.00,15.96,0.00
09:48:01,24.80,25.00,11.55, 14.64,24.80,20.20,66.80, 25.30,-4.60,22.90,209.05, 55.26,66.27,24.13,31.51, 4.06,37.53,3.92,11.55, 0.00,25.00,20.00,25.00,15.94,0.00
09:48:02,24.90,25.00,11.90, 14.65,24.90,20.20,66.80, 25.30,-4.60,22.90,208.86, 55.29,66.16,24.08,31.27, 4.06,37.53,3.92,11.90, 0.00,25.00,20.00,25.00,15.96,0.00
09:48:03,24.90,25.00,13.22, 14.66,24.90,20.20,66.80, 25.30,-4.80,22.90,208.70, 55.40,66.14,24.05,31.18, 4.07,37.53,3.92,13.35, 0.00,25.00,20.00,25.00,15.94,0.00
09:48:04,24.90,25.00,13.38, 14.67,24.90,20.20,66.80, 25.30,-4.80,23.10,208.59, 55.35,66.24,24.19,31.33, 4.07,37.53,3.92,13.38, 0.00,25.00,20.00,25.00,15.94,0.00
