# START:10/15/2024 9:42:24 AM APP:tmon VERSION:0.91 FILE:tmon_sn-11001_rn-38.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40002009 (0x26261d9) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
09:42:25,24.10,25.00,0.00, 13.93,24.10,20.25,64.30, 26.10,-5.60,24.80,193.66, 55.64,96.91,23.76,30.65, 3.95,34.91,3.78,0.00, 9.76,25.00,20.00,25.00,14.84,0.00
09:42:25,24.10,25.00,0.00, 13.92,24.10,20.26,64.30, 26.10,-5.60,24.90,193.68, 55.59,96.76,23.81,30.59, 3.95,34.91,3.79,0.00, 10.23,25.00,20.00,25.00,14.84,0.00
09:42:26,24.10,25.00,0.00, 13.93,24.10,20.28,64.30, 26.10,-5.60,24.90,193.66, 55.65,96.91,23.77,30.74, 3.95,34.91,3.81,0.00, 11.51,25.00,20.00,25.00,14.84,0.00
09:42:27,24.10,25.00,0.00, 13.94,24.10,20.29,64.30, 26.10,-5.60,24.90,193.66, 55.62,96.98,23.77,30.74, 3.94,34.91,3.82,0.00, 11.67,25.00,20.00,25.00,14.84,0.00
09:42:28,24.10,25.00,0.00, 13.95,24.10,20.29,64.30, 26.10,-5.60,24.90,193.67, 55.65,96.94,23.86,30.72, 3.95,34.91,3.83,0.00, 11.67,25.00,20.00,25.00,14.84,0.00
09:42:29,24.10,25.00,0.00, 13.96,24.10,20.29,64.30, 26.10,-5.60,24.90,193.66, 55.71,97.15,23.79,30.66, 3.94,34.91,3.83,0.00, 11.66,25.00,20.00,25.00,14.84,0.00
09:42:30,24.10,25.00,0.00, 13.95,24.10,20.28,64.30, 26.10,-5.60,24.90,193.66, 55.65,97.15,23.79,30.57, 3.94,34.91,3.81,0.00, 11.64,25.00,20.00,25.00,14.87,0.00
09:42:31,24.10,25.00,0.00, 13.94,24.10,20.25,64.30, 26.10,-5.60,24.90,193.64, 55.67,97.28,23.80,30.61, 3.94,34.91,3.78,0.00, 11.62,25.00,20.00,25.00,14.84,0.00
09:42:32,24.10,25.00,0.00, 13.93,24.10,20.23,64.30, 26.20,-5.60,24.90,193.66, 55.68,96.78,23.84,30.63, 3.94,34.91,3.76,0.00, 11.60,25.00,20.00,25.00,14.87,0.00
09:42:33,24.10,25.00,0.00, 13.93,24.10,20.22,64.30, 26.20,-5.60,24.90,193.68, 55.65,97.07,23.85,30.43, 3.94,34.91,3.75,0.00, 11.58,25.00,20.00,25.00,14.87,0.00
09:42:34,24.10,25.00,0.00, 13.92,24.10,20.23,64.30, 26.20,-5.60,24.90,193.67, 55.66,97.02,23.86,30.59, 3.94,34.91,3.76,0.00, 11.56,25.00,20.00,25.00,14.84,0.00
09:42:35,24.10,25.00,0.00, 13.92,24.10,20.26,64.30, 26.20,-5.60,24.90,193.65, 55.66,96.84,23.88,30.63, 3.94,34.91,3.79,0.00, 11.54,25.00,20.00,25.00,14.87,0.00
09:42:36,24.10,25.00,0.00, 13.91,24.10,20.28,64.30, 26.20,-5.60,24.90,193.68, 55.68,96.69,23.90,30.64, 3.94,34.91,3.81,0.00, 11.52,25.00,20.00,25.00,14.84,0.00
09:42:37,24.10,25.00,0.00, 13.91,24.10,20.29,64.20, 26.20,-5.60,24.90,193.63, 55.64,97.19,23.93,30.59, 3.94,34.91,3.82,0.00, 11.50,25.00,20.00,25.00,14.87,0.00
09:42:38,24.10,25.00,0.00, 13.91,24.10,20.29,64.20, 26.20,-5.60,25.00,193.65, 55.69,96.70,23.92,30.65, 3.93,34.91,3.83,0.00, 12.22,25.00,20.00,25.00,14.87,0.00
09:42:39,24.10,25.00,0.00, 13.91,24.10,20.29,64.20, 26.20,-5.60,25.00,193.67, 55.71,96.71,23.96,30.41, 3.94,34.91,3.83,0.00, 13.31,25.00,20.00,25.00,14.87,0.00
09:42:40,24.10,25.00,0.00, 13.91,24.10,20.30,64.20, 26.20,-5.60,25.00,193.70, 55.67,96.70,23.94,30.57, 3.93,34.91,3.83,0.00, 13.45,25.00,20.00,25.00,14.87,0.00
