# START:6/3/2024 3:30:12 PM APP:tmon VERSION:0.91 FILE:tmon_sn-11001_rn-17.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40002009 (0x26261d9) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
15:30:12,24.40,25.00,0.30, 14.03,24.40,20.48,65.80, 25.40,-5.10,25.30,204.96, 56.34,93.86,24.13,31.33, 4.03,38.80,4.27,0.01, 29.56,25.00,20.00,25.00,14.36,0.00
15:30:13,24.40,25.00,0.00, 14.04,24.40,20.46,65.80, 25.50,-5.10,25.20,204.86, 56.60,94.00,24.12,31.49, 4.04,38.80,4.25,0.00, 29.56,25.00,20.00,25.00,14.36,0.00
15:30:14,24.40,25.00,0.00, 14.05,24.40,20.43,65.80, 25.50,-5.10,25.20,205.57, 56.66,94.10,24.18,31.26, 4.03,38.80,4.23,0.00, 27.87,25.00,20.00,25.00,14.33,0.00
15:30:15,24.40,25.00,0.00, 14.06,24.40,20.42,65.70, 25.40,-5.00,25.20,205.83, 56.56,93.98,24.20,31.07, 4.04,38.80,4.21,0.00, 27.68,25.00,20.00,25.00,14.33,0.00
15:30:16,24.40,25.00,0.00, 14.07,24.40,20.41,65.70, 25.40,-5.00,25.20,205.99, 56.40,94.04,24.21,31.37, 4.03,38.80,4.20,0.00, 27.69,25.00,20.00,25.00,14.33,0.00
15:30:17,24.40,25.00,0.00, 14.07,24.40,20.41,65.70, 25.40,-5.00,25.20,206.00, 56.30,94.26,24.18,31.59, 4.04,38.80,4.20,0.00, 27.73,25.00,20.00,25.00,14.33,0.00
15:30:18,24.40,25.00,0.00, 14.08,24.40,20.40,65.70, 25.40,-5.00,25.20,206.03, 56.30,94.48,24.17,31.37, 4.03,38.80,4.19,0.00, 27.77,25.00,20.00,25.00,14.33,0.00
15:30:19,24.40,25.00,0.00, 14.08,24.40,20.40,65.70, 25.40,-5.00,25.00,206.01, 56.32,94.17,24.22,30.84, 4.04,38.80,4.19,0.00, 25.13,25.00,20.00,25.00,14.33,0.00
15:30:20,24.40,25.00,0.00, 14.09,24.40,20.41,65.70, 25.40,-5.00,25.00,205.99, 56.34,94.03,24.22,31.30, 4.03,38.80,4.19,0.00, 23.98,25.00,20.00,25.00,14.31,0.00
15:30:21,24.40,25.00,0.00, 14.09,24.40,20.44,65.70, 25.40,-5.00,24.70,206.02, 56.35,94.24,24.11,30.84, 4.03,38.80,4.23,0.00, 23.82,25.00,20.00,25.00,14.30,0.00
15:30:22,24.40,25.00,0.00, 14.10,24.40,20.47,65.70, 25.40,-5.00,24.70,206.03, 56.32,94.16,24.17,31.24, 4.02,38.80,4.26,0.00, 18.78,25.00,20.00,25.00,14.30,0.00
15:30:23,24.40,25.00,0.00, 14.12,24.40,20.44,65.70, 25.30,-4.90,24.70,206.01, 56.41,94.43,24.04,31.51, 4.03,38.80,4.24,0.00, 17.83,25.00,20.00,25.00,14.29,0.00
15:30:24,24.40,25.00,0.00, 14.13,24.40,20.42,65.70, 25.30,-4.90,24.50,206.03, 56.37,94.41,24.07,31.41, 4.03,38.80,4.23,0.00, 13.90,25.00,20.00,25.00,14.29,0.00
15:30:25,24.40,25.00,0.00, 14.14,24.40,20.45,65.70, 25.30,-4.90,24.50,206.03, 56.39,94.80,23.92,30.97, 4.04,38.80,4.24,0.00, 13.64,25.00,20.00,25.00,14.26,0.00
15:30:26,24.40,25.00,0.00, 14.16,24.40,20.47,65.70, 25.30,-4.90,24.30,206.01, 56.42,94.79,23.88,31.25, 4.03,38.79,4.26,0.00, 12.75,25.00,20.00,25.00,14.29,0.00
15:30:27,24.50,25.00,0.72, 14.16,24.50,20.47,65.70, 25.30,-4.90,24.30,206.01, 56.41,94.79,23.91,31.00, 4.03,38.79,4.28,0.72, 9.73,25.00,20.00,25.00,14.26,0.00
15:30:28,24.50,25.00,1.57, 14.17,24.50,20.44,65.70, 25.30,-4.90,24.10,206.02, 56.45,94.86,23.91,31.48, 4.03,38.79,4.25,1.57, 9.20,25.00,20.00,25.00,14.26,0.00
15:30:29,24.50,25.00,1.60, 14.18,24.50,20.43,65.70, 25.30,-4.90,24.10,205.98, 56.49,94.76,23.87,31.24, 4.03,38.79,4.23,1.56, 5.10,25.00,20.00,25.00,14.26,0.00
15:30:30,24.50,25.00,1.52, 14.18,24.50,20.42,65.70, 25.30,-4.90,24.00,205.96, 56.48,94.87,23.88,31.50, 4.03,38.79,4.21,1.52, 4.87,25.00,20.00,25.00,14.26,0.00
15:30:31,24.50,25.00,1.42, 14.18,24.50,20.41,65.70, 25.30,-4.90,24.00,205.98, 56.52,95.05,23.91,31.15, 4.04,38.79,4.21,1.42, 2.99,25.00,20.00,25.00,14.26,0.00
15:30:32,24.50,25.00,1.32, 14.19,24.50,20.41,65.70, 25.30,-4.90,24.00,206.02, 56.44,95.10,23.83,31.38, 4.04,38.79,4.20,1.32, 2.45,25.00,20.00,25.00,14.26,0.00
15:30:33,24.60,25.00,2.14, 14.21,24.60,20.40,65.70, 25.30,-4.90,24.00,205.98, 56.38,94.69,23.88,31.52, 4.04,38.79,4.20,2.78, 2.10,25.00,20.00,25.00,14.26,0.00
15:30:34,24.60,25.00,3.00, 14.23,24.60,20.40,65.70, 25.20,-4.90,23.90,205.97, 56.40,94.79,23.83,31.22, 4.03,38.79,4.20,3.05, 0.66,25.00,20.00,25.00,14.26,0.00
15:30:35,24.60,25.00,3.04, 14.23,24.60,20.40,65.70, 25.20,-4.90,23.90,205.96, 56.46,95.03,23.86,31.00, 4.04,38.79,4.20,3.01, 0.00,25.00,20.00,25.00,14.26,0.00
15:30:36,24.60,25.00,2.98, 14.22,24.60,20.40,65.60, 25.20,-4.90,23.80,205.96, 56.46,94.95,23.87,31.41, 4.04,38.79,4.20,2.94, 0.00,25.00,20.00,25.00,14.26,0.00
