# START:5/29/2024 1:44:08 PM APP:tmon VERSION:0.91 FILE:tmon_sn-11001_rn-27.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40001015 (0x2625df7) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
13:44:08,25.30,25.00,0.00, 15.21,25.30,21.91,68.20, 28.60,-7.00,28.00,210.46, 54.81,101.31,49.92,31.25, 3.58,32.40,3.03,0.00, 90.42,25.00,20.00,25.00,14.53,0.00
13:44:09,25.30,25.00,0.00, 15.21,25.30,21.91,68.20, 28.60,-7.00,28.00,210.07, 54.76,101.12,50.61,31.28, 3.58,32.39,3.03,0.00, 90.62,25.00,20.00,25.00,14.53,0.00
13:44:10,25.30,25.00,0.00, 15.21,25.30,21.90,68.20, 28.60,-7.00,26.90,208.60, 55.61,100.59,51.48,31.32, 3.57,32.39,3.03,0.00, 91.17,25.00,20.00,25.00,14.52,0.00
13:44:11,25.30,25.00,0.00, 15.21,25.30,21.90,68.20, 28.60,-7.00,26.90,210.63, 54.51,99.78,52.20,31.45, 3.59,32.39,3.03,0.00, 72.70,25.00,20.00,25.00,14.52,0.00
13:44:12,25.30,25.00,0.00, 15.21,25.30,21.87,68.20, 28.40,-7.00,26.90,209.82, 54.77,100.00,52.88,31.45, 3.58,32.39,3.01,0.00, 70.41,25.00,20.00,25.00,14.53,0.00
13:44:13,25.30,25.00,0.00, 15.20,25.30,21.84,68.20, 28.40,-6.90,25.10,209.07, 55.70,99.95,52.64,31.45, 3.58,32.39,2.98,0.00, 53.38,25.00,20.00,25.00,14.52,0.00
13:44:14,25.30,25.00,0.00, 15.20,25.30,21.83,68.10, 28.30,-6.90,25.10,211.14, 54.12,100.07,53.01,31.30, 3.59,32.39,2.96,0.00, 36.93,25.00,20.00,25.00,14.53,0.00
13:44:15,25.30,25.00,0.00, 15.20,25.30,21.82,68.10, 28.30,-6.80,23.50,209.53, 54.83,100.54,53.88,31.28, 3.57,32.39,2.95,0.00, 24.69,25.00,20.00,25.00,14.53,0.00
13:44:16,25.30,25.00,0.00, 15.18,25.30,21.81,68.10, 28.30,-6.80,23.50,209.15, 55.78,100.88,53.36,31.38, 3.59,32.39,2.94,0.00, 5.10,25.00,20.00,25.00,14.52,0.00
13:44:17,25.30,25.00,0.00, 15.17,25.30,21.81,68.10, 28.20,-6.80,23.50,211.21, 54.01,100.79,52.48,31.36, 3.59,32.38,2.94,0.00, 2.20,25.00,20.00,25.00,14.52,0.00
13:44:18,25.30,25.00,0.00, 15.16,25.30,21.80,68.10, 28.20,-6.80,21.60,209.21, 54.95,101.13,51.04,31.21, 3.57,32.38,2.94,0.00, 0.00,25.00,20.00,25.00,14.54,0.00
13:44:19,25.30,25.00,0.00, 15.15,25.30,21.77,68.10, 28.20,-6.80,21.60,209.03, 55.84,101.47,50.49,31.32, 3.59,32.38,2.91,0.00, 0.00,25.00,20.00,25.00,14.54,0.00
13:44:20,25.30,25.00,0.00, 15.14,25.30,21.74,68.10, 28.20,-6.80,20.40,211.11, 54.37,102.99,49.34,31.15, 3.57,32.38,2.88,0.00, 0.00,25.00,20.00,25.00,14.55,0.00
13:44:21,25.30,25.00,0.00, 15.13,25.30,21.72,68.10, 28.10,-6.80,20.40,208.72, 55.05,103.82,48.53,31.38, 3.58,32.38,2.86,0.00, 0.00,25.00,20.00,25.00,14.56,0.00
13:44:22,25.30,25.00,0.00, 15.13,25.30,21.72,68.10, 28.10,-6.90,20.40,208.73, 55.91,104.23,47.39,31.29, 3.58,32.37,2.85,0.00, 0.00,25.00,20.00,25.00,14.56,0.00
13:44:23,25.30,25.00,0.00, 15.12,25.30,21.71,68.10, 28.10,-6.90,19.20,210.89, 54.02,104.99,46.29,31.18, 3.57,32.38,2.85,0.00, 0.00,25.00,20.00,25.00,14.56,0.00
13:44:24,25.30,25.00,0.00, 15.12,25.30,21.71,68.10, 28.10,-6.90,19.20,208.33, 55.14,105.05,45.35,31.44, 3.58,32.37,2.84,0.00, 0.00,25.00,20.00,25.00,14.56,0.00
13:44:25,25.30,25.00,0.00, 15.11,25.30,21.70,68.10, 28.00,-6.70,19.20,208.59, 55.74,105.97,44.54,31.13, 3.58,32.36,2.84,0.00, 0.00,25.00,20.00,25.00,14.55,0.00
13:44:26,25.30,25.00,0.00, 15.11,25.30,21.70,68.10, 28.00,-6.70,18.50,210.40, 53.97,106.23,43.49,31.03, 3.57,32.36,2.84,0.00, 0.00,25.00,20.00,25.00,14.54,0.00
13:44:27,25.30,25.00,0.00, 15.11,25.30,21.70,68.10, 27.90,-6.70,18.50,207.85, 55.09,107.04,42.47,31.35, 3.59,32.36,2.85,0.00, 0.00,25.00,20.00,25.00,14.53,0.00
13:44:28,25.30,25.00,0.00, 15.11,25.30,21.70,68.10, 27.90,-6.90,18.20,208.18, 55.71,107.86,41.75,31.38, 3.59,32.36,2.85,0.00, 0.00,25.00,20.00,25.00,14.52,0.00
13:44:29,25.30,25.00,0.00, 15.09,25.30,21.70,68.00, 27.80,-6.90,18.20,210.08, 54.00,108.31,40.91,31.19, 3.57,32.35,2.85,0.00, 0.00,25.00,20.00,25.00,14.52,0.00
13:44:30,25.30,25.00,0.00, 15.07,25.30,21.70,68.00, 27.80,-6.90,17.80,207.83, 54.95,108.70,39.64,31.42, 3.58,32.35,2.85,0.00, 0.00,25.00,20.00,25.00,14.52,0.00
13:44:31,25.30,25.00,0.00, 15.06,25.30,21.70,68.00, 27.80,-6.90,17.80,207.99, 55.81,109.03,39.25,31.23, 3.58,32.35,2.85,0.00, 0.00,25.00,20.00,25.00,14.51,0.00
13:44:32,25.30,25.00,0.00, 15.05,25.30,21.66,68.00, 27.60,-6.70,17.80,210.27, 53.89,109.33,38.07,31.36, 3.57,32.34,2.82,0.00, 0.00,25.00,20.00,25.00,14.49,0.00
13:44:33,25.30,25.00,0.00, 15.04,25.30,21.64,68.00, 27.60,-6.70,17.70,207.85, 55.02,109.77,37.54,31.20, 3.59,32.34,2.79,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:34,25.30,25.00,0.00, 15.03,25.30,21.59,68.10, 27.60,-6.80,17.70,208.13, 55.72,110.54,36.67,31.40, 3.56,32.34,2.75,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:35,25.30,25.00,0.00, 15.03,25.30,21.55,68.10, 27.60,-6.80,17.70,210.22, 53.76,110.74,36.42,31.31, 3.58,32.33,2.71,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:36,25.30,25.00,0.00, 15.02,25.30,21.53,68.10, 27.60,-6.80,17.70,207.34, 54.83,111.02,35.75,31.09, 3.58,32.33,2.69,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:37,25.30,25.00,0.00, 15.02,25.30,21.52,68.10, 27.60,-6.80,17.70,206.78, 54.96,111.32,34.93,31.54, 3.57,32.33,2.67,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:38,25.30,25.00,0.00, 15.01,25.30,21.51,67.90, 27.50,-6.90,17.70,206.87, 55.32,111.32,34.40,31.38, 3.59,32.33,2.66,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:39,25.30,25.00,0.00, 15.01,25.30,21.51,67.90, 27.50,-6.90,17.70,207.48, 54.97,111.62,34.04,31.51, 3.57,32.33,2.66,0.00, 0.00,25.00,20.00,25.00,14.48,0.00
13:44:40,25.30,25.00,0.00, 15.01,25.30,21.50,67.90, 27.40,-6.80,17.70,207.25, 54.69,111.71,33.76,31.22, 3.57,32.32,2.66,0.00, 0.00,25.00,20.00,25.00,14.49,0.00
13:44:41,25.30,25.00,0.00, 15.01,25.30,21.50,67.90, 27.40,-6.80,17.70,206.62, 55.10,112.04,33.38,31.40, 3.59,32.32,2.66,0.00, 0.00,25.00,20.00,25.00,14.51,0.00
