# START:5/17/2024 9:48:36 AM APP:tmon VERSION:0.91 FILE:tmon_sn-11001_rn-22.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40001015 (0x2625df7) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
09:48:36,25.00,25.00,10.51, 14.60,25.00,20.10,68.20, 27.60,-6.80,19.80,211.71, 54.76,116.87,30.63,31.48, 3.57,35.43,3.14,10.51, 0.00,25.00,20.00,25.00,14.94,0.00
09:48:37,25.10,25.00,10.51, 14.60,25.10,20.10,68.20, 27.60,-6.80,19.80,210.68, 55.30,116.83,30.53,31.20, 3.57,35.43,3.14,10.51, 0.00,25.00,20.00,25.00,14.94,0.00
09:48:38,25.10,25.00,12.21, 14.60,25.10,20.10,68.20, 27.60,-6.60,19.80,211.29, 55.55,116.83,30.62,31.31, 3.59,35.43,3.14,12.21, 0.00,25.00,20.00,25.00,14.93,0.00
09:48:39,25.10,25.00,12.51, 14.60,25.10,20.10,68.20, 27.60,-6.60,19.90,212.54, 54.51,116.69,30.58,31.25, 3.57,35.43,3.14,12.51, 0.00,25.00,20.00,25.00,14.93,0.00
09:48:40,25.10,25.00,12.56, 14.60,25.10,20.07,68.20, 27.60,-6.60,19.90,211.35, 54.54,116.88,30.67,31.30, 3.59,35.43,3.12,12.56, 0.00,25.00,20.00,25.00,14.95,0.00
09:48:41,25.10,25.00,12.59, 14.60,25.10,20.04,68.20, 27.60,-6.80,19.90,210.69, 55.66,116.90,30.67,31.25, 3.57,35.43,3.08,12.59, 0.00,25.00,20.00,25.00,14.95,0.00
09:48:42,25.10,25.00,12.61, 14.61,25.10,20.03,68.20, 27.60,-6.80,19.90,212.88, 54.30,116.70,30.76,31.24, 3.58,35.43,3.06,12.61, 0.00,25.00,20.00,25.00,14.95,0.00
09:48:43,25.10,25.00,12.63, 14.63,25.10,20.06,68.20, 27.60,-6.80,19.90,211.07, 54.94,116.86,30.64,31.42, 3.58,35.43,3.09,12.63, 0.00,25.00,20.00,25.00,14.95,0.00
09:48:44,25.10,25.00,12.65, 14.64,25.10,20.07,68.20, 27.60,-6.70,19.90,210.64, 55.38,116.92,30.62,31.28, 3.57,35.43,3.11,12.65, 0.00,25.00,20.00,25.00,14.95,0.00
09:48:45,25.20,25.00,12.67, 14.65,25.20,20.08,68.20, 27.60,-6.70,20.00,211.70, 55.48,116.99,30.71,31.15, 3.59,35.43,3.12,12.67, 0.00,25.00,20.00,25.00,14.95,0.00
09:48:46,25.20,25.00,14.30, 14.64,25.20,20.09,68.20, 27.70,-6.70,20.00,213.00, 54.14,116.80,30.78,31.37, 3.57,35.43,3.13,14.30, 0.00,25.00,20.00,25.00,14.95,0.00
