# START:10/9/2024 11:07:19 AM APP:tmon VERSION:0.91 FILE:tmon_sn-11001_rn-16.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40002013 (0x26261dd) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
11:07:19,25.50,25.00,0.00, 13.40,25.50,20.00,63.70, 28.40,-3.60,23.40,196.53, 56.68,93.90,24.74,32.07, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:20,25.50,25.00,0.00, 13.40,25.50,20.00,63.70, 28.40,-3.60,23.40,196.52, 56.62,95.20,24.76,32.01, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:21,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.40,196.51, 56.62,94.57,24.77,32.03, 3.53,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:22,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.40,196.53, 56.64,95.06,24.80,32.03, 3.53,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.33,29.60
11:07:23,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.40,196.49, 56.66,95.74,24.82,32.15, 3.53,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.33,29.60
11:07:24,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.40,196.50, 56.71,95.52,24.82,31.97, 3.53,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:25,25.50,25.00,0.00, 13.40,25.50,20.00,63.70, 28.40,-3.60,23.40,196.50, 56.64,94.84,24.81,31.86, 3.52,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:26,25.50,25.00,0.00, 13.40,25.50,20.00,63.70, 28.40,-3.50,23.50,196.50, 56.69,95.24,24.85,32.15, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:27,25.50,25.00,0.00, 13.40,25.50,20.00,63.70, 28.40,-3.50,23.50,196.49, 56.65,95.39,24.80,32.26, 3.51,32.05,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:28,25.50,25.00,0.00, 13.40,25.50,20.00,63.70, 28.40,-3.50,23.50,196.48, 56.66,95.31,24.77,31.97, 3.52,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:29,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.50,23.50,196.51, 56.65,95.39,24.74,32.00, 3.53,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:30,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.50,196.46, 56.64,95.27,24.76,31.92, 3.53,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:31,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.50,196.46, 56.66,94.87,24.76,32.14, 3.52,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:32,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.50,196.45, 56.68,95.41,24.78,32.28, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:33,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.60,23.50,196.48, 56.71,95.14,24.84,31.95, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:34,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.50,23.50,196.44, 56.71,95.15,24.85,32.21, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:35,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.50,23.60,196.46, 56.67,95.23,24.84,32.03, 3.51,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
11:07:36,25.50,25.00,0.00, 13.40,25.50,20.00,63.80, 28.40,-3.50,23.60,196.46, 56.62,95.00,24.88,31.99, 3.52,32.04,4.23,0.00, 0.00,25.00,20.00,25.00,16.32,29.60
