# START:6/10/2024 10:43:51 AM APP:tmon VERSION:0.91 FILE:tmon_rn-9.csv
# Ctrl Rate(secs):1
# PLC OC_VER=40002014 (0x26261de) OC_VER(?)
Time,Temp,Setpt,Pwr,SucTmp,ChmTmp,ChlTmp,DisTmp,DrvTmp,DeSupTmp,DrvWTmp,DisPrs,SucPrs,InWPrs,OutWPrs,ChlPrs,PumpAmps,Humid,ChlPwr,ChmPwr,DrvPwr,ChmSet,ChlSet,DrvSet,CLevel,InwTmp
10:43:52,25.00,25.00,16.70, 14.67,25.00,20.00,65.30, 30.60,-5.00,29.80,205.42, 55.01,91.14,23.50,28.48, 3.86,39.62,3.75,16.65, 100.00,25.00,20.00,25.00,16.58,11.00
10:43:52,25.00,25.00,16.65, 14.67,25.00,20.00,65.30, 30.60,-5.00,29.80,205.39, 55.04,91.23,23.57,28.58, 3.86,39.71,3.76,16.63, 100.00,25.00,20.00,25.00,16.58,11.00
10:43:54,24.90,25.00,15.13, 14.68,24.90,19.97,65.30, 30.70,-4.90,29.80,205.42, 55.01,91.52,23.63,28.64, 3.84,39.74,3.72,14.79, 100.00,25.00,20.00,25.00,16.58,11.00
10:43:55,24.90,25.00,14.79, 14.68,24.90,19.95,65.30, 30.70,-4.90,30.20,205.44, 55.01,91.41,23.67,28.49, 3.84,39.74,3.70,14.66, 100.00,25.00,20.00,25.00,16.58,10.90
10:43:55,24.70,25.00,14.61, 14.68,24.70,19.93,65.30, 30.70,-4.90,30.20,205.46, 55.09,90.79,23.77,28.56, 3.85,39.74,3.68,12.85, 100.00,25.00,20.00,25.00,16.58,10.90
10:43:56,24.70,25.00,11.38, 14.69,24.70,19.95,65.30, 30.60,-5.00,30.20,205.52, 55.03,91.45,23.79,28.51, 3.86,39.74,3.71,10.82, 100.00,25.00,20.00,25.00,16.58,10.90
10:43:57,24.70,25.00,10.59, 14.69,24.70,19.97,65.30, 30.60,-5.00,30.20,205.52, 55.03,91.18,23.85,28.47, 3.86,39.71,3.73,10.49, 100.00,25.00,20.00,25.00,16.58,10.90
10:43:59,24.70,25.00,10.43, 14.69,24.70,19.97,65.30, 30.60,-5.00,30.20,205.52, 55.04,91.16,23.96,28.55, 3.86,39.74,3.72,10.39, 100.00,25.00,20.00,25.00,16.58,10.90
10:44:00,24.70,25.00,10.36, 14.69,24.70,19.94,65.30, 30.60,-5.00,30.20,205.55, 55.07,90.85,24.08,28.54, 3.87,39.74,3.70,10.33, 100.00,25.00,20.00,25.00,16.58,10.90
10:44:01,24.70,25.00,10.30, 14.69,24.70,19.93,65.30, 30.60,-5.00,30.30,205.59, 55.06,90.79,24.28,28.40, 3.86,39.74,3.68,10.27, 100.00,25.00,20.00,25.00,16.58,10.90
10:44:02,24.60,25.00,10.24, 14.70,24.60,19.92,65.30, 30.60,-5.00,30.30,205.56, 55.05,90.37,24.47,28.43, 3.87,39.69,3.67,9.05, 100.00,25.00,20.00,25.00,16.58,10.90
10:44:03,24.60,25.00,8.48, 14.70,24.60,19.91,65.30, 30.60,-5.00,30.30,205.61, 55.07,90.20,24.55,28.32, 3.88,39.69,3.66,8.24, 100.00,25.00,20.00,25.00,16.58,10.90
10:44:04,24.60,25.00,8.13, 14.70,24.60,19.91,65.30, 30.60,-5.00,30.20,205.63, 55.09,90.25,24.74,28.45, 3.86,39.70,3.66,8.06, 100.00,25.00,20.00,25.00,16.56,10.90
